firstName,lastName,reason,reasonDetail,sessionDate,transferredVoteTo,source
"Ирина Юрьевна","Карамушкина","В командировке","г.Алматы","13.11.2014г.","-","http://kenesh.kg/RU/Articles/26124-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1213noyabrya_2014_goda.aspx"
"Асылбек Шарипович","Жээнбеков","В командировке","г.Москва","05-06.11.2014г.","-","http://kenesh.kg/RU/Articles/25703-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0506noyabrya_2014_goda.aspx"
"Алмазбек Баатырбекович","Баатырбеков","В командировке","г.Москва","05-06.11.2014г.","-","http://kenesh.kg/RU/Articles/25703-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0506noyabrya_2014_goda.aspx"
"Туратбек","Мадылбеков","В командировке","г.Москва","05-06.11.2014г.","-","http://kenesh.kg/RU/Articles/25703-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0506noyabrya_2014_goda.aspx"
"Дамира Абаскановна","Ниязалиева","В командировке","г.Москва","05-06.11.2014г.","-","http://kenesh.kg/RU/Articles/25703-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0506noyabrya_2014_goda.aspx"
"Жылдызкан Айтибаевна","Джолдошова","В командировке","США","05-06.11.2014г.","-","http://kenesh.kg/RU/Articles/25703-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0506noyabrya_2014_goda.aspx"
"Нурбек Мурпазылжанович","Мурашев","В командировке","Жалал-Абадская   обл.","05-06.11.2014г.","-","http://kenesh.kg/RU/Articles/25703-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0506noyabrya_2014_goda.aspx"
"Каныбек","Осмоналиев","По состоянию здоровья",,"05-06.11.2014г.","А.Артыкову","http://kenesh.kg/RU/Articles/25703-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0506noyabrya_2014_goda.aspx"
"Урмат Абдилашимовна","Аманбаева","По состоянию здоровья","","05-06.11.2014г.","-","http://kenesh.kg/RU/Articles/25703-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0506noyabrya_2014_goda.aspx"
"Нурлан Надирович","Торобеков","По состоянию здоровья","","05-06.11.2014г.","-","http://kenesh.kg/RU/Articles/25703-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0506noyabrya_2014_goda.aspx"
"Нариман Ташболотович","Тюлеев","По уважительной причине",,"05-06.11.2014г.","-","http://kenesh.kg/RU/Articles/25703-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0506noyabrya_2014_goda.aspx"
"Ахматбек Келдибекович","Келдибеков","По уважительной причине","","05-06.11.2014г.","-","http://kenesh.kg/RU/Articles/25703-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0506noyabrya_2014_goda.aspx"
"Сайдулла Канболотович","Нышанов","В командировке","КНР","06.11.2014г.","-","http://kenesh.kg/RU/Articles/25703-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0506noyabrya_2014_goda.aspx"
"Ирина Юрьевна","Карамушкина","В командировке","г. Минск","22-23.10.2014г.","-","http://kenesh.kg/RU/Articles/25549-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2223oktyabrya_2014_goda.aspx"
"Курманбек Сапарович","Дыйканбаев","В командировке","г. С-Петербург","22-23.10.2014г.","-","http://kenesh.kg/RU/Articles/25549-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2223oktyabrya_2014_goda.aspx"
"Каныбек","Осмоналиев","В командировке","г. С-Петербург","22-23.10.2014г.","Ф.Кулову","http://kenesh.kg/RU/Articles/25549-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2223oktyabrya_2014_goda.aspx"
"Сайдулла Канболотович","Нышанов","В командировке","г. С-Петербург","22-23.10.2014г.","-","http://kenesh.kg/RU/Articles/25549-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2223oktyabrya_2014_goda.aspx"
"Дастан Далабайевич","Бекешев","В командировке","г. С-Петербург","22-23.10.2014г.","-","http://kenesh.kg/RU/Articles/25549-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2223oktyabrya_2014_goda.aspx"
"Данияр Омурзакович","Тербишалиев","В командировке","г. С-Петербург","22-23.10.2014г.","-","http://kenesh.kg/RU/Articles/25549-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2223oktyabrya_2014_goda.aspx"
"Надира Азимовна","Нарматова","По состоянию здоровья",,"22-23.10.2014г.","-","http://kenesh.kg/RU/Articles/25549-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2223oktyabrya_2014_goda.aspx"
"Нариман Ташболотович","Тюлеев","По уважительной причине",,"22-23.10.2014г.","-","http://kenesh.kg/RU/Articles/25549-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2223oktyabrya_2014_goda.aspx"
"Ахматбек Келдибекович","Келдибеков","По уважительной причине","","22-23.10.2014г.","-","http://kenesh.kg/RU/Articles/25549-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2223oktyabrya_2014_goda.aspx"
"Карамат Бабашевна","Орозова","В командировке","г. Ош","23.10.2014г.","Э.Сакебаеву","http://kenesh.kg/RU/Articles/25549-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2223oktyabrya_2014_goda.aspx"
"Торобай Закирович","Зулпукаров","В командировке","г. Ош","23.10.2014г.","-","http://kenesh.kg/RU/Articles/25549-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2223oktyabrya_2014_goda.aspx"
"Наталья Владимировна","Никитенко","В командировке","г. Ош","23.10.2014г.","-","http://kenesh.kg/RU/Articles/25549-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2223oktyabrya_2014_goda.aspx"
"Нуркамил Апишевич","Мадалиев","В командировке","г. Ош","23.10.2014г.","Э.Кочкаровой","http://kenesh.kg/RU/Articles/25549-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2223oktyabrya_2014_goda.aspx"
"Урмат Абдилашимовна","Аманбаева","В командировке","г. Ош","23.10.2014г.","М.Сабирову","http://kenesh.kg/RU/Articles/25549-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2223oktyabrya_2014_goda.aspx"
"","Бакир уулу Турсунбай","В командировке","г. Ош","23.10.2014г.","Э.Кочкаровой","http://kenesh.kg/RU/Articles/25549-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2223oktyabrya_2014_goda.aspx"
"Ыргал Кармышаковна","Кадыралиева","В командировке","г. Өзгөн","23.10.2014г.","Т.Салимову","http://kenesh.kg/RU/Articles/25549-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2223oktyabrya_2014_goda.aspx"
"Алишер Орозбаевич","Абдрахманов","В командировке","КНР","15.10.2014г.","-","http://kenesh.kg/RU/Articles/25483-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1516oktyabrya_2014_goda.aspx"
"Роза Корчубековна","Акназарова","В командировке","КНР","15.10.2014г.","К.Бокоеву","http://kenesh.kg/RU/Articles/25483-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1516oktyabrya_2014_goda.aspx"
"Урмат Абдилашимовна","Аманбаева","В командировке","КНР","15.10.2014г.","-","http://kenesh.kg/RU/Articles/25483-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1516oktyabrya_2014_goda.aspx"
"Заирбек Сулайманович","Жоошбеков","В командировке","КНР","15.10.2014г.","-","http://kenesh.kg/RU/Articles/25483-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1516oktyabrya_2014_goda.aspx"
"Динара Шертаевна","Исаева","В командировке","КНР","15.10.2014г.","-","http://kenesh.kg/RU/Articles/25483-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1516oktyabrya_2014_goda.aspx"
"Ажибай Айтиевич","Калмаматов","В командировке","КНР","15.10.2014г.","-","http://kenesh.kg/RU/Articles/25483-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1516oktyabrya_2014_goda.aspx"
"Уланбек Калдарович","Нуркулов","В командировке","КНР","15.10.2014г.","О.Текебаеву","http://kenesh.kg/RU/Articles/25483-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1516oktyabrya_2014_goda.aspx"
"Карамат Бабашевна","Орозова","В командировке","КНР","15.10.2014г.","-","http://kenesh.kg/RU/Articles/25483-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1516oktyabrya_2014_goda.aspx"
"Акылбек Шакирович","Султанов","В командировке","КНР","15.10.2014г.","-","http://kenesh.kg/RU/Articles/25483-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1516oktyabrya_2014_goda.aspx"
"Райкан","Тологонов","В командировке","КНР","15.10.2014г.","-","http://kenesh.kg/RU/Articles/25483-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1516oktyabrya_2014_goda.aspx"
"Эристина Азрет-Алиевна","Кочкарова","В командировке","КНР","15.10.2014г.","-","http://kenesh.kg/RU/Articles/25483-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1516oktyabrya_2014_goda.aspx"
"Майрамбек Алишерович","Расулов","В командировке","КНР","15.10.2014г.","-","http://kenesh.kg/RU/Articles/25483-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1516oktyabrya_2014_goda.aspx"
"Бактыгул Арстанович","Маматов","В командировке","КНР","15-16.10.2014г.","Н.Мадалиеву","http://kenesh.kg/RU/Articles/25483-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1516oktyabrya_2014_goda.aspx"
"Омурбек Мирзараимович","Бакиров","В командировке","Турция","15-16.10.2014г.","-","http://kenesh.kg/RU/Articles/25483-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1516oktyabrya_2014_goda.aspx"
"Назарали Турдалиевич","Арипов","В командировке","г.С-Петербург","15-16.10.2014г.","-","http://kenesh.kg/RU/Articles/25483-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1516oktyabrya_2014_goda.aspx"
"Улукбек Тойчубаевич","Кочкоров","В командировке","г.С-Петербург","15-16.10.2014г.","-","http://kenesh.kg/RU/Articles/25483-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1516oktyabrya_2014_goda.aspx"
"Ирина Юрьевна","Карамушкина","В командировке","г.Минск","15-16.10.2014г.","-","http://kenesh.kg/RU/Articles/25483-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1516oktyabrya_2014_goda.aspx"
"Нурлан Надирович","Торобеков","По состоянию здоровья",,"15-16.10.2014г.","-","http://kenesh.kg/RU/Articles/25483-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1516oktyabrya_2014_goda.aspx"
"Нариман Ташболотович","Тюлеев","По уважительной причине",,"15-16.10.2014г.","-","http://kenesh.kg/RU/Articles/25483-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1516oktyabrya_2014_goda.aspx"
"Ахматбек Келдибекович","Келдибеков","По уважительной причине","","15-16.10.2014г.","-","http://kenesh.kg/RU/Articles/25483-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1516oktyabrya_2014_goda.aspx"
"","Шер Болот","По уважительной причине",,"16.10.2014г.","Т.Мадылбекову","http://kenesh.kg/RU/Articles/25483-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1516oktyabrya_2014_goda.aspx"
"Эсенгул Байдалиевич","Исаков","На республиканском форуме","г.Ош","08.10.2014г.","Б.Маматову","http://kenesh.kg/RU/Articles/25442-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0809oktyabrya_2014_goda.aspx"
"Алишер Орозбаевич","Абдрахманов","В командировке","КНР","08-09.10.2014г.","-","http://kenesh.kg/RU/Articles/25442-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0809oktyabrya_2014_goda.aspx"
"Роза Корчубековна","Акназарова","В командировке","КНР","08-09.10.2014г.","К.Бокоеву","http://kenesh.kg/RU/Articles/25442-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0809oktyabrya_2014_goda.aspx"
"Урмат Абдилашимовна","Аманбаева","В командировке","КНР","08-09.10.2014г.","-","http://kenesh.kg/RU/Articles/25442-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0809oktyabrya_2014_goda.aspx"
"Заирбек Сулайманович","Жоошбеков","В командировке","КНР","08-09.10.2014г.","-","http://kenesh.kg/RU/Articles/25442-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0809oktyabrya_2014_goda.aspx"
"Динара Шертаевна","Исаева","В командировке","КНР","08-09.10.2014г.","-","http://kenesh.kg/RU/Articles/25442-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0809oktyabrya_2014_goda.aspx"
"Ажибай Айтиевич","Калмаматов","В командировке","КНР","08-09.10.2014г.","К.Осмонову","http://kenesh.kg/RU/Articles/25442-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0809oktyabrya_2014_goda.aspx"
"Уланбек Калдарович","Нуркулов","В командировке","КНР","08-09.10.2014г.","О.Текебаеву","http://kenesh.kg/RU/Articles/25442-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0809oktyabrya_2014_goda.aspx"
"Карамат Бабашевна","Орозова","В командировке","КНР","08-09.10.2014г.","-","http://kenesh.kg/RU/Articles/25442-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0809oktyabrya_2014_goda.aspx"
"Акылбек Шакирович","Султанов","В командировке","КНР","08-09.10.2014г.","М.Мадеминову","http://kenesh.kg/RU/Articles/25442-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0809oktyabrya_2014_goda.aspx"
"Райкан","Тологонов","В командировке","КНР","08-09.10.2014г.","-","http://kenesh.kg/RU/Articles/25442-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0809oktyabrya_2014_goda.aspx"
"Эристина Азрет-Алиевна","Кочкарова","В командировке","КНР","08-09.10.2014г.","-","http://kenesh.kg/RU/Articles/25442-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0809oktyabrya_2014_goda.aspx"
"Майрамбек Алишерович","Расулов","В командировке","КНР","08-09.10.2014г.","-","http://kenesh.kg/RU/Articles/25442-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0809oktyabrya_2014_goda.aspx"
"Данияр Омурзакович","Тербишалиев","В паломничестве (хадж)",,"08-09.10.2014г.","-","http://kenesh.kg/RU/Articles/25442-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0809oktyabrya_2014_goda.aspx"
"Майрамкан Мамытовна","Кадырбекова","В паломничестве (хадж)","","08-09.10.2014г.","К.Мурзабекову","http://kenesh.kg/RU/Articles/25442-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0809oktyabrya_2014_goda.aspx"
"Айнуру Тойчиевна","Алтыбаева","В паломничестве (хадж)","","08-09.10.2014г.","-","http://kenesh.kg/RU/Articles/25442-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0809oktyabrya_2014_goda.aspx"
